Email Text,Email Type,Phishing,Ground Truth,Reasoning,Confidence
"URL: http://boingboing.net/#85541081
Date: Not suppliedTeresa's written a wonderful blog post about the revelation that Tyco's crooked 
CEO spent ""6,000 on a shower curtain, $15,000 for an umbrella stand, $2,900 on 
coat hangers, $5,960 on bedsheets and $2,200 for a wastebasket.""     Naturally, they assured her that not only is it possible to pay $6,000 for 
    your shower curtains and $2,200 for a wastebasket, it's a Good Thing to do 
    so, practically essential. Then they explain how:     """,Safe Email,no,no,"Content appears to be a legitimate excerpt from a Boing Boing blog post about corporate excess, with no requests for info, malicious links, or impersonation.",95
"need phentermine or other drugs - purchase here online up to 80 % savings on xanax , valium , cialis , viagra , tylenol 3 & more here for email removal , go here . cosy cotyledon apprentice boutique bien dread dishwater saguaro lifetime cartography dump bandstand pecos fluke derogate cessation cotman adjectivaltithe chameleon aggression imposition controversy ignore imagen fiftieth indent peak bunk piston connivance larch dearth grit mira spitzdromedary astm swig teensy bodybuilding pecos specia",Phishing Email,yes,yes,"Unsolicited email promoting illegal drug purchases via links, using spam evasion tactics like random words, likely leading to fraudulent sites that steal payment or personal info.",95
"find it here your woman needs an 8 inch man . be that man for her . learn how here . turn off notifications here . yt international exports ltd st . meredith # 1470 belize city , belize",Phishing Email,no,yes,"Content is overt spam promoting male enhancement with suspicious links and an offshore sender, but lacks impersonation of trusted entities or direct requests for sensitive information typical of phishing.",90
fw : free digital payperview not interested ?,Phishing Email,yes,yes,"Vague, misspelled offer of ""free digital payperview"" with engagement bait, typical phishing lure to elicit responses or clicks.",85
"new product ! cialis soft tabs . hi ! we have a new product that we offer to you , c _ i _ a _ l _ i _ s soft tabs , cialis soft tabs is the new impotence treatment drug that everyone is talking about . soft tabs acts up to 36 hours , compare this to only two or three hours of viagra action ! the active ingredient is tadalafil , same as in brand cialis . simply disolve half a pill under your tongue , 10 min before sex , for the best erections you ' ve ever had ! soft tabs also have less sideback",Phishing Email,yes,yes,"Unsolicited email promoting counterfeit medication with spaced keywords to evade filters, likely leading to scam sites for fraudulent purchases or data theft.",90
"clean draft of press release attached is a clean , non - redlined version of the draft press release . i hope .",Safe Email,no,no,"The content simply describes attaching a legitimate-sounding document (press release draft) with no requests for information, links, urgency, or impersonation tactics common in phishing.",98
"bu "" y cialis soft ' tabs online for less new clalls softtabs = lnstant rockhard erectlons simply disolve half a plll under your tongue 10 min before action , for results that last all weekend . normal retail is $ 19 / plll order from us today at the price of $ 3 . 63 not interested ( 0 pt - 0 ut )",Phishing Email,yes,yes,"Unsolicited spam promoting cheap counterfeit prescription drugs with misspellings and urgency, likely luring to a scam site for financial info or malware.",85
"re : apache deal 384247 10 / 00 according to the contract brief i received , the 2 . 175 is a 1999 price . i believe my pricing is correct . bob or darren may be able your questions better . dave enron north america corp . from : megan parker @ enron 11 / 21 / 2000 03 : 27 pm to : david baumbach / hou / ect @ ect cc : subject : apache deal 384247 10 / 00 i got an invoice for the gas we bought from apache for tenaska iv and they have a different price . for deal 384247 , we have a price of 2 . 28",Safe Email,no,no,"This appears to be a legitimate internal business email chain from 2000 discussing a contract pricing discrepancy between Enron employees; no requests for sensitive information, links, or urgent actions typical of phishing.",98
"Today's error(received multiple times) was:Jul 23 21:16:39.288680 report[98557]: [ 2]  Razor-Agents v2.12 starting
razor-report ./jobspam
Jul 23 21:16:46.597147 report[98558]: [ 1] razor-report error: reportit:
Error 213 while authenticating, aborting.I really like the concept of Razor but I find myself wondering if it's
really a good idea for the developers to be passing off what appears
to be alpha-quality software as production-ready....
/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/",Safe Email,no,no,"Content is a technical log/error report from Razor spam detection software, lacking any requests for info, links, or impersonation typical of phishing.",95
"* * you have won * * the national lottery euro millions promo / prize : deparmentabbey street lower , dublin 1 , ireland ( customer services ) ref : uk / 9420 x 2 / 68 batch : 074 / 05 / zy 369 final winning notification : dear lucky winner , re : bonus lottery promotion prize awards winningnotification we are pleased to notify you the draw of the euro millions promo / prize : deparment online sweepstakes international lottery program held onwednesdayjulyl 3 , 2005 . participants were selected t",Phishing Email,yes,yes,"Classic lottery scam with fake prize win notification, outdated 2005 draw date, suspicious references, and poor formatting to trick users into sharing info or money.",98
on cd . . . needy ? seebody paliourg bye - bye,Phishing Email,no,yes,"Content is incoherent gibberish with no clear message, links, or attempts to solicit information or impersonate a trusted entity.",95
"publish like a professional publish like a professional with digital page author easily create professional : ebooks ebrochures ecatalogs resumes newsletters presentations magazines photo albums invitations much , much more save money ! - save trees save on printing , postage and advertising costs digital page author download new free version now ! * limited time offer choose from the following display styles : 3 d page turn slide show sweep / wipe embed hyperlinks and link to anywhere online , ",Phishing Email,no,yes,"Email promotes software download as spam/advertising without requesting personal info, credentials, or impersonating trusted sources.",95
- you could get a free dell laptop - find out how !,Phishing Email,yes,yes,"Offers free laptop to lure recipients into clicking links or sharing info, a classic phishing tactic.",90
"Dear Sir or Madam,My name is Petr Stanek and I am managing the free trial 
subscription program at the European Internet Network (EIN).  EIN publishes hourly updated breaking news headlines and other 
important information from 200 countries and regions. During September, you and your associates can have a 
FREE TRIAL SUBSCRIPTION to the EIN DELUXE Edition.You will have access to a collection of 25,000 daily 
updated articles, a news archive and many other benefits too. Once again, this trial is",Phishing Email,no,yes,"Email offers a free trial to a news service without requesting personal info, links, or attachments; appears as promotional spam rather than deceptive phishing.",95
"maureen raymoin ' ds review norma , maureen raymond refuses to sign her review . can you , please , join us tomorrow to discuss it . i have a time slot available at 2 : 00 but i can reorganize my schedule to accommodate you . vince",Safe Email,no,no,"Email discusses internal work meeting about a review with no requests for sensitive info, links, or urgency; typos suggest poor typing rather than scam tactics.",95
