Email Text,Email Type,Phishing,Ground Truth,Reasoning,Confidence
hi how to save on your medlcatlons over primarily 70 % . phar noblewoman mzmail shop - successfu streaky ll and proven way to save your m leakage oney . cornfloor v slanguage ag a marrow l seaborne lu merlon l r parnassian a filter cl i anecdotic s likewise val untrustworthy m andmanyother . * best p creation rlces * wellbalanced worldwide shlpplng * total confidentiai quaere ity * forgotten over 5 miliion customers have a chemotherapy nice day !,Phishing Email,yes,yes,"The text is garbled and promotional, mentions discounts on medications/chemotherapy, and lacks legitimate sender details—classic phishing/spam signals.",85
"sfa licenses iris : i forwarded the information to donna lowry in our compliance dept . however , i am afraid she had bad news . enron would sponsor the renewals , but the us securities group does not recognize uk securities exams without further testing here in the us . she said she would get back with you and explain it in greater detail . but , from what i understand , you will need to take some exam here before renewing . when you hear from her let me know . shirley",Safe Email,no,no,"It appears to be an internal corporate email about licensing/renewals with compliance; it does not ask for credentials, payments, or provide links, and lacks urgent external cues.",65
empty,Phishing Email,no,yes,"The email has no content to analyze, so there are no phishing indicators.",85
"fork@xent.comYOU WON A FREE PORN PASSWORD!!
FREE PORN ACCESS ALL THE PORN YOU CAN HANDLE!!DO ME NOW I WANT YOU TO CUM!!!  http://www.tnt-hosting.com/wmann
to opt out click reply you will be removed instantly
sbex^krag(pbzhttp://xent.com/mailman/listinfo/fork",Phishing Email,,yes,Error: Invalid or no response from OpenAI API. Response: No response,
"perfect logo charset = koi 8 - r "" > thinking of breathing new life into your business ? start from revamping its front - end - logo and visuai identity . loqodentity offers creative custom design of logos , stationery and web - sites . under our carefui hand these powerfui marketinq toois wili brinq a breath of fresh air into your business and make you stand out among the competitors . you are just a click away from your future success . click here to see the sampies of our artwork , check our ",Phishing Email,yes,yes,"Many typos/broken grammar, vague offer, and a ""click here"" CTA with no verifiable sender details—typical of phishing/spam.",85
"Hi,I believe you get more value for money by separating the mobile phone from 
the PDA.As expressed by power users on Open, a combination like a EUR 160 Nokia 
6310i talking to a EUR 440 Palm m515 will meet your specification. By using 
a EUR 90 Bluetooth SD chip, the Palm and the Nokia 6310i can talk to one 
another even when not in line of sight.regards
Berniewww.topgold.com/blog/
_______________________________________________
IIU mailing list
IIU@iiu.taint.org
http://iiu.taint.org/mailman/li",Safe Email,no,no,It's promotional spam for an old-tech blog; no credential or sensitive data request.,60
"employment agreement request for david parquet louise - david parquet is currently on an employment agreement which expires on 12 / 1 / 2001 . chris would like to be proactive in signing dave up again for another 2 years . dave ' s current contract details are : base : $ 200 , 000 ( due to sf cost of living ) equity : $ 100 , 000 equity ( 50 / 50 ) on 1 / 1 / 00 equity : $ 100 , 000 equity ( 50 / 50 ) on 1 / 1 / 01 chris is proposing : base : $ 215 , 000 ( or $ 200 , 000 with a cola payment of $",Safe Email,no,no,Discusses an employment contract with salary/equity details; no credential or link request; formatting is odd but could be internal HR.,60
roud and huge click here to be removed,Phishing Email,yes,yes,"The message uses a vague, clickbait prompt (""click here to be removed"") with no sender or link context—typical phishing lure designed to prompt clicking.",65
"Gary Lawrence Murphy said:
> >>>>> ""S"" == Stephen D Williams  writes:
>     S> A) Which religion is it that can claim no foul actions in its
>     S> past?  Certainly not Christianity, Islam, etc.
> Rastafari.
> That is, if you concede that of the two founding branches, only the
> one founded by the Nyabingi were legit and the others were
> thinly-veneered anti-colonial hooligans.  
> There is also Vietnamese Buddhism, unless you count setting fire to
> oneself as a ""foul action"".What about Tibe",Safe Email,no,no,"It is a quoted discussion about religion; no typical phishing cues (no links, requests for money, or urgent actions).",75
"super vkiagra generic cialis ( regalis ) , at cheap prices . most places charge $ 20 , we charge $ 5 . quite a difference . cialis is known as a super - v?agra or weekend - v?agra because its effects start sooner and last much longer . shipped worldwide . your easy - to - use solution is here : http : / / go - medz . com / zen / ? sashok - - - - - the link below is for those who hate spam . . . http : / / go - medz . com / rm . php ? sashok - = = -",Phishing Email,yes,yes,"It promotes cheap, random meds with suspicious links to unfamiliar domains and uses odd formatting—classic phishing/spam tactics.",90
"top paying position for bait - excelled @ em . ca call 1 - 866 - 613 - 3376 x 4704 + + + + + the preceding advertisement was sent from digitalgogetter . net to bait - excelled at em . ca . if you would like to stop receiving advertisements from digitalgogetter . net in the future , please + + + + +",Phishing Email,yes,yes,Generic spam ad with suspicious domain/phone number and no verifiable sender.,85
"URL: http://boingboing.net/#85541081
Date: Not suppliedTeresa's written a wonderful blog post about the revelation that Tyco's crooked 
CEO spent ""6,000 on a shower curtain, $15,000 for an umbrella stand, $2,900 on 
coat hangers, $5,960 on bedsheets and $2,200 for a wastebasket.""     Naturally, they assured her that not only is it possible to pay $6,000 for 
    your shower curtains and $2,200 for a wastebasket, it's a Good Thing to do 
    so, practically essential. Then they explain how:     """,Safe Email,no,no,"It discusses a blog post about executive spending and includes a link to a presumably legitimate site; there is no request for sensitive data or urgent action, which are typical phishing cues.",60
"need phentermine or other drugs - purchase here online up to 80 % savings on xanax , valium , cialis , viagra , tylenol 3 & more here for email removal , go here . cosy cotyledon apprentice boutique bien dread dishwater saguaro lifetime cartography dump bandstand pecos fluke derogate cessation cotman adjectivaltithe chameleon aggression imposition controversy ignore imagen fiftieth indent peak bunk piston connivance larch dearth grit mira spitzdromedary astm swig teensy bodybuilding pecos specia",Phishing Email,yes,yes,"The message promotes illegal drugs, uses unsolicited promotional links, and contains random junk text—typical of phishing/spam.",85
"find it here your woman needs an 8 inch man . be that man for her . learn how here . turn off notifications here . yt international exports ltd st . meredith # 1470 belize city , belize",Phishing Email,yes,yes,"The message originates from an unknown sender, includes dubious promotional links and pushy solicitations, and lacks legitimate business context—typical phishing spam.",78
fw : free digital payperview not interested ?,Phishing Email,no,yes,"There are no links or requests for sensitive data; it’s just a forwarded subject about a marketing offer, not enough to confirm phishing.",60
