Email Text,Email Type,Phishing,Ground Truth,Reasoning,Confidence
"amta workshop on embedded mt systems - cfp workshop announcement - - - - - - - - - - - - - - - - - - - - workshop on embedded mt systems call for papers design , construction , and evaluation of systems with an mt component wednesday , october 28 , 1998 ( preceding the amta 98 conference ) sheraton bucks county hotel , langhorne , pennsylvania introduction as the strengths and weaknesses of machine translation ( mt ) engines have become better understood and accepted , there has been a marked in",Safe Email,no,no,"This appears to be a legitimate (albeit very old) workshop announcement and call for papers, with no requests for sensitive information, suspicious links, or other phishing indicators.",95
pill that will solve your problems i promise ; you will become a tiger in bed . please do not click if you ' re not seroius http : / / online - internetstore . com today only vicod ! n vl @ gra c ! alis only - o . 87 - per - dose . http : / / online - internetstore . com your bankofamerica account chauncey adams,Phishing Email,yes,yes,"Unsolicited offer of illicit drugs at unrealistic prices, misspellings, suspicious links, and an unrelated mention of a bank account, aiming to trick the recipient into clicking or providing personal information.",100
"philippe bibi we are disappointed to announce that philippe bibi , president and ceo of enron net works , has resigned from enron . philippe will be joining putnam investments in boston , mass . as chief technology officer . philippe joined enron in 1995 , as chief information officer for enron capital & trading , and has been a key member of the team that built enron ' s it organization , including our numerous successful e - commerce initiatives . philippe has been a great asset to enron and o",Safe Email,no,no,"The email is an announcement of personnel change, containing no suspicious links, requests for information, or urgent demands typical of phishing.",95
"good idea hunt mark your , war which side laugh . broke dark men take . their , must effect lot thought made . sound trouble blue , table bright about note . about contain minute picture anger took . made best tire fact wood drive , play . together place , no can person . listen drop say carry about , hill . bed face student , hard stood voice practice . been , serve arm ice written , language . car world surface , broke . seem between we , tail . lost watch , notice , yard self mouth . moon let",Phishing Email,no,yes,"The email content is nonsensical word salad, not attempting to impersonate an entity or solicit information.",95
"Urban Boquist wrote:> it seems to hang. Memory usage goes up to 73MB and stays there. I have
> let it run for an hour before I killed it. This was on a
> Pentium-II-366. Yes, I know, a bit slow, but still...
> 
> Can anyone else confirm this hang? Maybe I should just upgrade...
> 
> My environment is: SA-2.31, perl-5.6 running on NetBSD-1.6F.Version 2.40-cvs (from today) on NetBSD/i386 1.5.2 (Athlon 1500):  Aug 29 17:55:53 silence spamd[2052]: processing message
  <20020829093613.6A00319300@grod",Safe Email,no,no,"This appears to be a legitimate technical discussion about a software bug or performance issue, not attempting to solicit personal information or credentials.",100
"I hate to ask...I've heard it mentioned several times here, but I couldn't find a digest, and the hits I found on Google turned up missing pages.  :(    I thought I was reporting spams all this time...the last month or so...but I wasn't.  I had a pathing problem going on, and a log-pathing problem, too, but hadn't noticed it yet.  Now, the system seems to be working, other than this message in the logs:    nextserver: Could not get valid info from Discovery Servers    What's the fix for this aga",Safe Email,no,no,"The content describes a technical issue and asks for a fix, with no requests for sensitive information, suspicious links, or urgent demands.",95
empty,Phishing Email,no,yes,"An empty email lacks any content (links, attachments, text) typically used in phishing attempts.",100
"cutoff for processing invoices and expense reports in msa please note that there is a cutoff date for processing all invoices and expense reports in msa . the cutoff date is next thursday , june 15 , 2000 . beginning july 1 , all invoices and expense reports will be processed in sap and all of the coding will change . your assistants should have attended a training class to obtain the new coding information . any invoices and expense reports submitted after june 15 th will be held and will not b",Safe Email,no,no,"The email is an informational announcement about internal process changes (MSA to SAP) and does not ask for sensitive information, include suspicious links, or exhibit typical phishing tactics. The date (2000) suggests it is an outdated internal memo.",90
"Hallo,Wir haben uns schon ziemlich lange nicht mehr gesehen, a ich ja nur noh Zeit fÃ¼r meine Freundin hatte. 
DAMIT ist jetzt SchluÃŸ.Alex hat mich sitzen lassen. Du erhÃ¤lst dieses Mail, weil ich Dir mal zeigen will, wie die Kleine wirklich so drauf ist.
Ich hab jetzt vor lauter Wut eine eigene Homepage gebastelt, da kannste mal was sehen:
http://alexandra.hobby.privatseite.toWie findest Du das ?lg
Petergcoakgwnibgafjecarccjbjiiqlluijseublait",Phishing Email,yes,yes,"Uses social engineering (emotional story, urgency) to trick the recipient into clicking a suspicious link. The random string at the end is a strong indicator of an automated, likely malicious, email.",95
"You are receiving this email because you have expressed an interest 
in making money with eBay and or on the Internet.
Â 
How would you like to earn $750 a day 
using eBay and the Internet?
Â 
I absolutely - 100% - Guarantee you have never heard of this eBay 
& Internet money-making system before.http://www.mailcomesandgoes.com/auction/This free ebook is powerful, so compelling it will blow your mind!
Â 
Mark W. Monday - The eBay Millionaire
Â 
In just a few minutes reading my book, you will fin",Phishing Email,yes,yes,"The email uses exaggerated claims and a suspicious link to an unofficial domain, typical of phishing attempts designed to lead to fraudulent schemes or steal personal information.",95
"START A BUSINESS OR FUND YOUR CHILD'S COLLEGE WITHOUT DEBT.Get the money you need and NEVER have to pay it back.
Starting a business or putting your child through college is an expensive 
undertaking. That's where we can Help. Our valuable ebook will 
put you in touch with thousands of programs to help you get the money 
you need. That's right FREE Grant & Scholarship Money.
Don't Let Someone Else Get YOUR Share!Reg. Price $34.95     Order by July 31 and SAVE $10.00. Tour our SECURE website for ",Phishing Email,no,yes,"The email is a deceptive sales pitch for an ebook, not attempting to steal credentials, install malware, or impersonate a trusted entity.",90
"hot stock info : drgv announces another press release a $ 3 , 800 investment could be worth $ 50 , 000 in a short period of time . read more about this amazing investment opportunity and how a small investment could mean huge gains for you ! there is no doubt that china stocks , which are new to u . s . stock markets , are destined to blast off . it happens time and time and time again . thats why informed investors like warren buffett are getting rich on china stocks . the market is enormous an",Phishing Email,yes,yes,"Promises unrealistic high returns, uses hype, name-drops Warren Buffett falsely, and promotes a speculative ""hot stock,"" characteristic of a pump-and-dump scam.",100
